name,County,SUB_COUNTY,Ward,long,lat,county
LORENG,Turkana,Turkana West,Kakuma,34.832344,3.61915,Turkana
LORENGO,Turkana,Turkana West,Kakuma,34.898426,3.577036,Turkana
NAKALALE,Turkana,Turkana West,Kakuma,34.994065,3.683126,Turkana
NANAM MIXED,Turkana,Turkana West,Nanaam,34.560428,4.213067,Turkana
OROPOI,Turkana,Turkana West,Kalobeyei,34.360023,3.816024,Turkana
POKOTOM,Turkana,Turkana West,Kakuma,34.85156,3.73491,Turkana
ST JOHNS LOKICHOGGIO,Turkana,Turkana West,Lokichoggio,34.351216,4.208907,Turkana
ST LUKES NAKURURUM,Turkana,Turkana West,Songot,34.54421,3.995233,Turkana
ST MARKS SONGOT,Turkana,Turkana West,Songot,34.522609,4.061726,Turkana
ST MATHEWS NADOME,Turkana,Turkana West,Nanaam,34.387315,4.199767,Turkana
KAKUMA REFUGE CAMP,Turkana,Turkana West,Kakuma,34.834735,3.744201,Turkana
LOKITAUNG,Turkana,Turkana West,Kakuma,35.736044,4.277848,Turkana
MAKUTANO,Turkana,Turkana West,Kakuma,35.244992,3.535867,Turkana
ST. BRIDGES LOSAJAIT,Turkana,Turkana West,Kakuma,35.309004,3.624185,Turkana
TOWOKAYENI,Turkana,Turkana West,Kakuma,34.883538,3.7097,Turkana
BHAR-EL-NAAM GIRLSSCH,Turkana,Turkana West,Kakuma,34.842542,3.732032,Turkana
ECHAMI LEARNING CENTER PRI,Turkana,Turkana West,Kakuma,34.86661,3.71022,Turkana
FASHODA REFUGEE CAMPSCH,Turkana,Turkana West,Kakuma,34.841742,3.733422,Turkana
FUJI ACADEMY PRI,Turkana,Turkana West,Kakuma,34.823895,3.750831,Turkana
GLOBAL SEED,Turkana,Turkana West,Lokichoggio,34.359677,4.207331,Turkana
KAKUMA MUSLIM ACADEMYSCH,Turkana,Turkana West,Kakuma,34.864391,3.709141,Turkana
LUMA 2000 ACADEMY PRI,Turkana,Turkana West,Kakuma,34.864457,3.71009,Turkana
NGUDENG REFUGEE CAMP SCH,Turkana,Turkana West,Kakuma,34.85376,3.718725,Turkana
PALOTAKASCH,Turkana,Turkana West,Lopur,34.821472,3.774302,Turkana
ASIONGO,Vihiga,Emuhaya,North East Bunyore,34.613829,0.01392,Vihiga
EBBIBA,Vihiga,Emuhaya,North East Bunyore,34.625872,0.043325,Vihiga
EBBITSI,Vihiga,Emuhaya,North East Bunyore,34.663433,0.098082,Vihiga
EBUBAYI,Vihiga,Emuhaya,North East Bunyore,34.669374,0.068887,Vihiga
EBUHANDO,Vihiga,Emuhaya,North East Bunyore,34.628844,0.017491,Vihiga
EBUKANGA,Vihiga,Emuhaya,West Bunyore,34.592823,0.093046,Vihiga
EBUKHAYA,Vihiga,Emuhaya,Central Bunyore,34.619518,0.077592,Vihiga
EBUKHULITI,Vihiga,Emuhaya,Central Bunyore,34.636851,0.090783,Vihiga
EBUKOOLO,Vihiga,Emuhaya,West Bunyore,34.564926,0.073442,Vihiga
EBUKUYA,Vihiga,Emuhaya,West Bunyore,34.576411,0.007713,Vihiga
EBUKUYA FOR THE DEAF,Vihiga,Emuhaya,Central Bunyore,34.576411,0.007713,Vihiga
EBULAKO,Vihiga,Emuhaya,North East Bunyore,34.609257,0.007095,Vihiga
EBULAMBA,Vihiga,Emuhaya,North East Bunyore,34.657193,0.100517,Vihiga
EBULONDI,Vihiga,Emuhaya,Central Bunyore,34.593557,0.062264,Vihiga
EBULONGA,Vihiga,Emuhaya,North East Bunyore,34.617037,0.043769,Vihiga
EBUMBAYI,Vihiga,Emuhaya,West Bunyore,34.566257,0.037035,Vihiga
EBUNANGWE,Vihiga,Emuhaya,North East Bunyore,34.656544,0.093634,Vihiga
EBUSAKAMI,Vihiga,Emuhaya,Central Bunyore,34.598531,0.017743,Vihiga
EBUSILOLI,Vihiga,Emuhaya,North East Bunyore,34.664365,0.077235,Vihiga
EBUSIRALO,Vihiga,Emuhaya,Central Bunyore,34.606194,0.02621,Vihiga
EBUSIRATSI AC,Vihiga,Emuhaya,North East Bunyore,34.621432,0.056656,Vihiga
EBUSIRATSI C OF G PTY,Vihiga,Emuhaya,North East Bunyore,34.634336,0.080443,Vihiga
EBUSSAMBA,Vihiga,Emuhaya,West Bunyore,34.580638,0.002103,Vihiga
EBUSYUBI,Vihiga,Emuhaya,West Bunyore,34.550496,0.015542,Vihiga
EBUYALU,Vihiga,Emuhaya,West Bunyore,34.570921,0.082338,Vihiga
EBWALI,Vihiga,Emuhaya,North East Bunyore,34.649804,0.03616,Vihiga
EBWIRANYI,Vihiga,Emuhaya,Central Bunyore,34.565853,0.008686,Vihiga
EKAMANJI,Vihiga,Emuhaya,Central Bunyore,34.605266,0.047443,Vihiga
EKWANDA,Vihiga,Emuhaya,West Bunyore,34.571926,-0.018453,Vihiga
ELUHOBE,Vihiga,Emuhaya,North East Bunyore,34.635042,0.094654,Vihiga
ELUKHAMBI,Vihiga,Emuhaya,North East Bunyore,34.636845,0.057647,Vihiga
EMANYINYA,Vihiga,Emuhaya,Central Bunyore,34.616697,0.099083,Vihiga
EMATSULI,Vihiga,Emuhaya,North East Bunyore,34.632293,0.116241,Vihiga
EMMABWI,Vihiga,Emuhaya,West Bunyore,34.586407,0.096355,Vihiga
EMMALOBA,Vihiga,Emuhaya,West Bunyore,34.553754,-0.015537,Vihiga
EMMATSI,Vihiga,Emuhaya,North East Bunyore,34.620131,0.010018,Vihiga
EMMUKUNZI,Vihiga,Emuhaya,Central Bunyore,34.623153,0.092629,Vihiga
EMMUNWA,Vihiga,Emuhaya,North East Bunyore,34.618045,0.022034,Vihiga
EMMUTSA,Vihiga,Emuhaya,North East Bunyore,34.611847,0.019355,Vihiga
EMUHAYA,Vihiga,Emuhaya,North East Bunyore,34.627011,0.040568,Vihiga
EMUHONDO,Vihiga,Emuhaya,North East Bunyore,34.644506,0.095519,Vihiga
EMUKHUYA,Vihiga,Emuhaya,North East Bunyore,34.623998,0.017466,Vihiga
EMULULU,Vihiga,Emuhaya,West Bunyore,34.561939,0.025524,Vihiga
EMUREMBE,Vihiga,Emuhaya,North East Bunyore,34.673396,0.113324,Vihiga
EMUSENJELI,Vihiga,Emuhaya,North East Bunyore,34.644961,0.044773,Vihiga
EMUSIRE,Vihiga,Emuhaya,Central Bunyore,34.608241,0.084324,Vihiga
EMUSUTSWI,Vihiga,Emuhaya,North East Bunyore,34.658532,0.011905,Vihiga
EMUTSURU,Vihiga,Emuhaya,West Bunyore,34.586591,0.024328,Vihiga
EMWATSI,Vihiga,Emuhaya,West Bunyore,34.565175,0.089513,Vihiga
EPANGA,Vihiga,Emuhaya,Central Bunyore,34.600111,0.034121,Vihiga
ESALWA,Vihiga,Emuhaya,West Bunyore,34.568158,0.047358,Vihiga
ESIANDUMBA,Vihiga,Emuhaya,Central Bunyore,34.568062,0.037807,Vihiga
ESIBAKALA,Vihiga,Emuhaya,Central Bunyore,34.58915,0.057923,Vihiga
ESIBEMBE,Vihiga,Emuhaya,West Bunyore,34.584165,-0.013074,Vihiga
ESIBEYE,Vihiga,Emuhaya,Central Bunyore,34.572646,0.020232,Vihiga
ESIBILA,Vihiga,Emuhaya,West Bunyore,34.578456,0.065135,Vihiga
ESIBUYE,Vihiga,Emuhaya,North East Bunyore,34.638553,0.087574,Vihiga
ESIEMBERO,Vihiga,Emuhaya,North East Bunyore,34.659098,0.067076,Vihiga
ESIKHUYU,Vihiga,Emuhaya,West Bunyore,34.593694,0.115382,Vihiga
ESIRABE,Vihiga,Emuhaya,North East Bunyore,34.641928,0.07029,Vihiga
ESIRULO,Vihiga,Emuhaya,West Bunyore,34.609014,0.114831,Vihiga
ESSABA,Vihiga,Emuhaya,Central Bunyore,34.589888,0.046999,Vihiga
ESSONGOLO,Vihiga,Emuhaya,North East Bunyore,34.641856,0.051862,Vihiga
ESSUMBA,Vihiga,Emuhaya,West Bunyore,34.580957,0.074995,Vihiga
ESSUNZA,Vihiga,Emuhaya,Central Bunyore,34.607542,0.072193,Vihiga
HOBUNAKA,Vihiga,Emuhaya,North East Bunyore,34.633017,0.023013,Vihiga
IBUBI,Vihiga,Emuhaya,North East Bunyore,34.634768,0.040506,Vihiga
IKUMU,Vihiga,Emuhaya,North East Bunyore,34.669925,0.093493,Vihiga
ILUNGU,Vihiga,Emuhaya,North East Bunyore,34.646483,0.122047,Vihiga
IRUMBI,Vihiga,Emuhaya,North East Bunyore,34.629405,0.06328,Vihiga
ISANDA,Vihiga,Emuhaya,West Bunyore,34.603653,0.111194,Vihiga
ITABALIA,Vihiga,Emuhaya,North East Bunyore,34.657416,0.046069,Vihiga
ITUMBU,Vihiga,Emuhaya,West Bunyore,34.579442,0.033519,Vihiga
KAYILA,Vihiga,Emuhaya,West Bunyore,34.569082,-0.028022,Vihiga
KHWILIBA,Vihiga,Emuhaya,West Bunyore,34.558022,-0.013172,Vihiga
KILINGILI,Vihiga,Emuhaya,North East Bunyore,34.679603,0.123782,Vihiga
KIMA,Vihiga,Emuhaya,North East Bunyore,34.625902,0.031205,Vihiga
MUCHULA,Vihiga,Emuhaya,Central Bunyore,34.607683,0.051972,Vihiga
MUKHOMBE,Vihiga,Emuhaya,North East Bunyore,34.650735,0.081896,Vihiga
MULWAKHI,Vihiga,Emuhaya,Central Bunyore,34.58771,0.039819,Vihiga
MUMBOHA,Vihiga,Emuhaya,Central Bunyore,34.585023,0.023761,Vihiga
MUNDICHIRI,Vihiga,Emuhaya,Central Bunyore,34.620734,0.087479,Vihiga
MUNGOYE,Vihiga,Emuhaya,West Bunyore,34.560105,0.058724,Vihiga
MUSINAKA,Vihiga,Emuhaya,North East Bunyore,34.657495,0.072859,Vihiga
MUSITINYI,Vihiga,Emuhaya,North East Bunyore,34.654396,0.058874,Vihiga
MWITUHA,Vihiga,Emuhaya,North East Bunyore,34.65028,0.105137,Vihiga
MWITUKHO,Vihiga,Emuhaya,Central Bunyore,34.611761,0.055888,Vihiga
WALUKA,Vihiga,Emuhaya,North East Bunyore,34.642759,0.023951,Vihiga
WANAKHALE,Vihiga,Emuhaya,North East Bunyore,34.635563,0.034144,Vihiga
WANDECHE,Vihiga,Emuhaya,North East Bunyore,34.636948,0.045346,Vihiga
WEMILABI,Vihiga,Emuhaya,North East Bunyore,34.626028,0.050593,Vihiga
WANDECHE SPECIAL SCHOOL,Vihiga,Emuhaya,Central Bunyore,34.63788,0.042596,Vihiga
FADHILI,Vihiga,Emuhaya,Central Bunyore,34.589211,0.02319,Vihiga
LUANDA HAPPY DAY,Vihiga,Emuhaya,Central Bunyore,34.584447,0.027424,Vihiga
NEEMA,Vihiga,Emuhaya,West Bunyore,34.578522,0.049567,Vihiga
WONDERLAND,Vihiga,Emuhaya,West Bunyore,34.612478,0.00537,Vihiga
AMANI PREP,Vihiga,Emuhaya,Central Bunyore,34.609532,0.09797,Vihiga
BRIDGE INTERNATIONAL,Vihiga,Emuhaya,Central Bunyore,34.66525,0.082426,Vihiga
REHOBOTH ACADEMY,Vihiga,Emuhaya,North East Bunyore,34.672676,0.065565,Vihiga
BANJA MUSLIM,Vihiga,Hamisi,Banja,34.82682,0.04137,Vihiga
BOYANI PRIMARY SCHOOL,Vihiga,Hamisi,Banja,34.72398,0.02538,Vihiga
BULUKHOMBE,Vihiga,Hamisi,Banja,34.84783,0.15751,Vihiga
BUMBO,Vihiga,Hamisi,Banja,34.83941,0.1386,Vihiga
BUMIRA,Vihiga,Hamisi,Banja,34.827865,0.121518,Vihiga
BUMUYANGE,Vihiga,Hamisi,Banja,34.816248,0.101108,Vihiga
BUTITI,Vihiga,Hamisi,Banja,34.822005,0.117023,Vihiga
CHEBUNAYWA,Vihiga,Hamisi,Banja,34.806882,0.081151,Vihiga
CHEPSAGA,Vihiga,Hamisi,Banja,34.7794,0.0413,Vihiga
CHEPTECH,Vihiga,Hamisi,Banja,34.8242,0.16527,Vihiga
GALONA,Vihiga,Hamisi,Banja,34.7563,0.04167,Vihiga
GAMALENGA,Vihiga,Hamisi,Banja,34.73704,0.004555,Vihiga
GAMOI,Vihiga,Hamisi,Banja,34.77367,0.07398,Vihiga
GAMUGUYWA,Vihiga,Hamisi,Banja,34.7783,0.04635,Vihiga
GAVUDUNYI,Vihiga,Hamisi,Banja,34.79443,0.0776,Vihiga
GIDAGADI,Vihiga,Hamisi,Gisambai,34.74185,0.0516,Vihiga
GIDIMO,Vihiga,Hamisi,Banja,34.76015,0.04803,Vihiga
GIMARAKWA,Vihiga,Hamisi,Banja,34.76343,0.01508,Vihiga
GIMARIANI,Vihiga,Hamisi,Banja,34.80956,0.023291,Vihiga
GIMENGWA,Vihiga,Hamisi,Banja,34.76902,0.06609,Vihiga
GIMOMOI,Vihiga,Hamisi,Banja,34.75654,0.05759,Vihiga
GISAMBAI,Vihiga,Hamisi,Banja,34.74768,0.05844,Vihiga
GIVAVEI FRIENDS FOR THE DEAF,Vihiga,Hamisi,Banja,34.76492,0.02089,Vihiga
GIVOGI,Vihiga,Hamisi,Banja,34.82102,0.04837,Vihiga
GIVOLE,Vihiga,Hamisi,Banja,34.73371,0.041123,Vihiga
GIVUDEMESI,Vihiga,Hamisi,Banja,34.77479,0.02852,Vihiga
GOIBEI,Vihiga,Hamisi,Banja,34.8385,0.05589,Vihiga
HAMISI,Vihiga,Hamisi,Banja,34.79511,0.07173,Vihiga
IRUKOSE,Vihiga,Hamisi,Banja,34.920393,0.183587,Vihiga
ISIKHI,Vihiga,Emuhaya,Central Bunyore,34.82505,0.17417,Vihiga
ITIENG'ERE,Vihiga,Hamisi,Banja,34.742037,0.011289,Vihiga
IVOLA,Vihiga,Hamisi,Banja,34.78578,0.03528,Vihiga
IVUMBU,Vihiga,Hamisi,Banja,34.82935,0.15451,Vihiga
JAMULONGOJI,Vihiga,Hamisi,Banja,34.83679,0.15086,Vihiga
JEBLEBUK,Vihiga,Hamisi,Banja,34.76939,0.04779,Vihiga
JEBRONGO,Vihiga,Hamisi,Banja,34.78613,0.07543,Vihiga
JEPKOYAI,Vihiga,Hamisi,Banja,34.733836,0.023942,Vihiga
JEPTULU,Vihiga,Hamisi,Banja,34.862071,0.131139,Vihiga
JIDERERI,Vihiga,Hamisi,Banja,34.892209,0.170824,Vihiga
JIMARANI,Vihiga,Hamisi,Banja,34.737579,0.032895,Vihiga
JIVUYE,Vihiga,Hamisi,Banja,34.83121,0.13529,Vihiga
KABINJARI,Vihiga,Hamisi,Banja,34.8238,0.07915,Vihiga
KAIMOSI DEMONSTRATION,Vihiga,Hamisi,Banja,34.84278,0.13548,Vihiga
KAIMOSI FRIENDS,Vihiga,Hamisi,Banja,34.84581,0.12969,Vihiga
KAKUBUDU,Vihiga,Hamisi,Banja,34.895963,0.156373,Vihiga
KAMULUGUYWA,Vihiga,Hamisi,Banja,34.827802,0.08838,Vihiga
KAPCHEMUGUNG,Vihiga,Hamisi,Banja,34.749765,0.023815,Vihiga
KAPKOI,Vihiga,Hamisi,Banja,34.79485,0.05621,Vihiga
KAPSAOI,Vihiga,Hamisi,Banja,34.749846,0.01493,Vihiga
KAPSEGELI,Vihiga,Hamisi,Banja,34.847167,0.066532,Vihiga
KAPSOGORO,Vihiga,Hamisi,Banja,34.81572,0.07634,Vihiga
KAPSOI,Vihiga,Hamisi,Banja,34.83977,0.06438,Vihiga
KAPSOTIK,Vihiga,Hamisi,Banja,34.84047,0.07495,Vihiga
KAPTIENI,Vihiga,Hamisi,Banja,34.841689,0.084256,Vihiga
KAPTIK,Vihiga,Hamisi,Banja,34.880521,0.14605,Vihiga
KAPTIS,Vihiga,Hamisi,Banja,34.924367,0.196307,Vihiga
KINU,Vihiga,Hamisi,Banja,34.789501,0.046792,Vihiga
KIPSIGOR,Vihiga,Hamisi,Banja,34.82592,0.057,Vihiga
KISASI,Vihiga,Hamisi,Banja,34.848937,0.107017,Vihiga
KITAGWA,Vihiga,Hamisi,Banja,34.736404,0.008624,Vihiga
KITAMBAZI,Vihiga,Hamisi,Banja,34.76608,0.00969,Vihiga
LWOMBEI,Vihiga,Hamisi,Banja,34.76844,0.04007,Vihiga
MADEYA,Vihiga,Hamisi,Banja,34.811109,0.056683,Vihiga
MAHANGA,Vihiga,Hamisi,Banja,34.85953,0.13946,Vihiga
MAKUCHI,Vihiga,Hamisi,Banja,34.857041,0.15413,Vihiga
MALINDA,Vihiga,Hamisi,Banja,34.79276,0.0286,Vihiga
MUDINDI,Vihiga,Hamisi,Jepkoyai,34.72924,0.01839,Vihiga
MUHAYA,Vihiga,Hamisi,Tambua,34.782631,0.017006,Vihiga
MUHUDU,Vihiga,Hamisi,Muhudu,34.836546,0.16091,Vihiga
MUNGAVO,Vihiga,Hamisi,Shamakhokho,34.847141,0.09091,Vihiga
MUNZATSI,Vihiga,Hamisi,Gisambai,34.76592,0.05749,Vihiga
MUSASA,Vihiga,Hamisi,Banja,34.81809,0.06466,Vihiga
MUSEYWA,Vihiga,Hamisi,Banja,34.79515,0.06205,Vihiga
MUSIRI,Vihiga,Hamisi,Jepkoyai,34.75676,0.0277,Vihiga
MUSUDZU,Vihiga,Hamisi,Shamakhokho,34.848279,0.098658,Vihiga
MUSUNJI,Vihiga,Hamisi,Banja,34.897387,0.164758,Vihiga
MUTIVA,Vihiga,Hamisi,Banja,34.79872,0.05071,Vihiga
MUYERE,Vihiga,Hamisi,Banja,34.83468,0.17624,Vihiga
MWEMBE,Vihiga,Hamisi,Tambua,34.804673,0.039496,Vihiga
NYANG'ORI,Vihiga,Hamisi,Tambua,34.74071,0.018045,Vihiga
SAOSI,Vihiga,Hamisi,Shamakhokho,34.854726,0.110245,Vihiga
SARIDE,Vihiga,Hamisi,Gisambai,34.77197,0.03155,Vihiga
SENENDE,Vihiga,Hamisi,Shamakhokho,34.818927,0.084368,Vihiga
SHAMAKHOKHO,Vihiga,Hamisi,Shamakhokho,34.83026,0.111194,Vihiga
SHAMALAGO,Vihiga,Hamisi,Shamakhokho,34.820319,0.093682,Vihiga
SHAVIRINGA,Vihiga,Hamisi,Banja,34.87224,0.140659,Vihiga
SHIKOMOLI,Vihiga,Hamisi,Gisambai,34.78389,0.05441,Vihiga
SHIPALA,Vihiga,Hamisi,Muhudu,34.857323,0.119187,Vihiga
SHIRU,Vihiga,Hamisi,Banja,34.907892,0.161558,Vihiga
SHIVEMBE,Vihiga,Hamisi,Shamakhokho,34.84108,0.107759,Vihiga
SIEKUTI,Vihiga,Hamisi,Banja,34.85393,0.16329,Vihiga
SIMBI,Vihiga,Hamisi,Tambua,34.74757,0.00715,Vihiga
ST  ELIZABETHS ERUSUI GIRLS BOARDING,Vihiga,Hamisi,Shamakhokho,34.838914,0.094321,Vihiga
ST  PETERS ERUSUI BOYS BOARDING,Vihiga,Hamisi,Banja,34.839292,0.093443,Vihiga
TIGOI,Vihiga,Hamisi,Jepkoyai,34.725179,0.00938,Vihiga
VIREMBE,Vihiga,Hamisi,Shamakhokho,34.836101,0.100669,Vihiga
ZULULU,Vihiga,Hamisi,Jepkoyai,34.73243,0.0041,Vihiga
ITOVO PAG PRIMARY,Vihiga,Hamisi,Jepkoyai,34.72854,0.04553,Vihiga
FRIENDS PRIMARY,Vihiga,Hamisi,Gisambai,34.747952,0.099727,Vihiga
DUDU ZILE STAR ACADEMY,Vihiga,Hamisi,Jepkoyai,34.73259,0.009203,Vihiga
GOODHOPE ACADEMY,Vihiga,Hamisi,Shamakhokho,34.851692,0.085839,Vihiga
JEBROK PREMIER,Vihiga,Hamisi,Jepkoyai,34.76012,0.02066,Vihiga
CHEPTULU SUNRISE ACADEMY,Vihiga,Hamisi,Banja,34.864295,0.129404,Vihiga
ST  JOACHIM BUYANGU,Vihiga,Hamisi,Gisambai,34.745846,0.04038,Vihiga
TIRIKI ACADEMY,Vihiga,Hamisi,Shamakhokho,34.845195,0.099988,Vihiga
BOYANI ADC ACADEMY,Vihiga,Hamisi,Tambua,34.724571,0.02289,Vihiga
BRIDGE INTERNATIONALSHAMAKHOKHOLO,Vihiga,Hamisi,Banja,34.829239,0.113024,Vihiga
BRIDGE INTERNATIONALCHEPTULU,Vihiga,Hamisi,Gisambai,34.861304,0.125165,Vihiga
BRIDGE INTERNATIONAL SEREM,Vihiga,Hamisi,Shamakhokho,34.854837,0.078329,Vihiga
JEBROK STALLION,Vihiga,Hamisi,Tambua,34.760503,0.018196,Vihiga
KAIMOSI ROYAL ACADEMY,Vihiga,Hamisi,Shamakhokho,34.832346,0.103799,Vihiga
SIEKUTI FRIENDS,Vihiga,Hamisi,Muhudu,34.854756,0.160568,Vihiga
ST ANN'S GAMBOGI,Vihiga,Hamisi,Jepkoyai,34.740986,0.001013,Vihiga
BUDAYAWA,Vihiga,Sabatia,Busali,34.779863,0.146925,Vihiga
BUGINA,Vihiga,Sabatia,Busali,34.767365,0.141294,Vihiga
BUKULUNYA,Vihiga,Sabatia,Busali,34.742548,0.105197,Vihiga
BUSWETA,Vihiga,Sabatia,Busali,34.812967,0.125382,Vihiga
CHAMAKANGA,Vihiga,Sabatia,Busali,34.794208,0.150186,Vihiga
CHAMAKANGA SPECIAL,Vihiga,Sabatia,Chavakali,34.795733,0.14852,Vihiga
CHANDUMBA,Vihiga,Sabatia,Chavakali,34.72589,0.13592,Vihiga
CHATAMILU,Vihiga,Sabatia,Busali,34.772449,0.134763,Vihiga
CHAVAKALI,Vihiga,Sabatia,Chavakali,34.741087,0.118273,Vihiga
CHAVOGERE,Vihiga,Sabatia,North Maragoli,34.810471,0.151293,Vihiga
CHEKOMBERO,Vihiga,Sabatia,Wodanga,34.783752,0.133812,Vihiga
CHEKOMBERO SPECIAL FOR DEAF,Vihiga,Sabatia,Wodanga,34.782814,0.13424,Vihiga
CHUGI,Vihiga,Sabatia,Busali,34.745532,0.092035,Vihiga
DAVANGA,Vihiga,Sabatia,Chavakali,34.693982,0.075345,Vihiga
DEMESI,Vihiga,Sabatia,Lyaduywa/ Izava,34.6876,0.09098,Vihiga
DIGULA,Vihiga,Sabatia,North Maragoli,34.764095,0.103918,Vihiga
ELIAN PREPARATORY,Vihiga,Sabatia,Chavakali,34.7385,0.12954,Vihiga
ELLONGO,Vihiga,Sabatia,Lyaduywa/ Izava,34.70262,0.090826,Vihiga
ELUNYU,Vihiga,Sabatia,Busali,34.811549,0.137593,Vihiga
ELWUNZA,Vihiga,Sabatia,Lyaduywa/ Izava,34.709232,0.099161,Vihiga
ENDELI,Vihiga,Sabatia,Lyaduywa/ Izava,34.7328,0.08813,Vihiga
EVOJO,Vihiga,Sabatia,Chavakali,34.754155,0.1228,Vihiga
GAHUMBWA,Vihiga,Sabatia,Wodanga,34.806186,0.100028,Vihiga
GAIGEDI,Vihiga,Sabatia,Wodanga,34.775012,0.108882,Vihiga
GAVUDIA,Vihiga,Sabatia,Wodanga,34.785286,0.10953,Vihiga
GIVUDIANYI,Vihiga,Sabatia,Wodanga,34.796779,0.11702,Vihiga
GULUMA,Vihiga,Sabatia,Busali,34.802416,0.150528,Vihiga
HAKEDOHI,Vihiga,Sabatia,Busali,34.719254,0.127391,Vihiga
HAKERONGO,Vihiga,Sabatia,Busali,34.808352,0.128086,Vihiga
HAMADIRA,Vihiga,Sabatia,Lyaduywa/ Izava,34.69377,0.09267,Vihiga
HAMUYUNDI,Vihiga,Sabatia,West Sabatia,34.69678,0.11994,Vihiga
HAVUYIYA,Vihiga,Sabatia,Chavakali,34.7048,0.11191,Vihiga
HOMBALA,Vihiga,Sabatia,Busali,34.70031,0.11711,Vihiga
HOMUNOYWA CATHOLIC,Vihiga,Sabatia,Lyaduywa/ Izava,34.743279,0.099829,Vihiga
IGUNGA,Vihiga,Sabatia,Chavakali,34.719022,0.11342,Vihiga
IKOBERO,Vihiga,Sabatia,Busali,34.819612,0.139192,Vihiga
IKUVU,Vihiga,Sabatia,North Maragoli,34.764826,0.116832,Vihiga
INYALI,Vihiga,Sabatia,North Maragoli,34.757225,0.087708,Vihiga
ISITSI,Vihiga,Sabatia,Lyaduywa/ Izava,34.825678,0.171152,Vihiga
ITEGERO,Vihiga,Sabatia,Busali,34.802316,0.132836,Vihiga
IVONA,Vihiga,Sabatia,North Maragoli,34.731438,0.12093,Vihiga
JEMOVO,Vihiga,Sabatia,Busali,34.787948,0.084923,Vihiga
KAPSAMBO,Vihiga,Sabatia,Busali,34.815818,0.123123,Vihiga
KEVEYE,Vihiga,Sabatia,Chavakali,34.73743,0.13227,Vihiga
KIBALA,Vihiga,Sabatia,Lyaduywa/ Izava,34.753331,0.103553,Vihiga
KIGULIENYI,Vihiga,Sabatia,Chavakali,34.71975,0.13162,Vihiga
KIGUNGA,Vihiga,Sabatia,Chavakali,34.6928,0.10832,Vihiga
KISANGULA,Vihiga,Sabatia,North Maragoli,34.767001,0.07994,Vihiga
KISATIRU,Vihiga,Sabatia,North Maragoli,34.749327,0.128654,Vihiga
KIVAGALA,Vihiga,Sabatia,North Maragoli,34.753437,0.069008,Vihiga
KIVUYE,Vihiga,Sabatia,Busali,34.784644,0.130703,Vihiga
LOGEMO,Vihiga,Sabatia,Busali,34.792039,0.141024,Vihiga
LOSENGELI,Vihiga,Sabatia,Wodanga,34.809498,0.115539,Vihiga
LOSOSI,Vihiga,Sabatia,Wodanga,34.802981,0.122177,Vihiga
LOTEGO,Vihiga,Sabatia,Busali,34.802982,0.139559,Vihiga
LUSALA,Vihiga,Sabatia,West Sabatia,34.73105,0.13323,Vihiga
LYADUYWA,Vihiga,Sabatia,Lyaduywa/ Izava,34.706903,0.086003,Vihiga
MADEGWA,Vihiga,Sabatia,Chavakali,34.72419,0.12554,Vihiga
MADEGWA SPECIAL UNIT,Vihiga,Sabatia,Busali,34.72419,0.12554,Vihiga
MAGANYI,Vihiga,Sabatia,Busali,34.822331,0.155591,Vihiga
MAGO,Vihiga,Sabatia,Wodanga,34.816239,0.118644,Vihiga
MAMBAI,Vihiga,Sabatia,Wodanga,34.784044,0.095329,Vihiga
MBALE,Vihiga,Sabatia,Lyaduywa/ Izava,34.721035,0.0927,Vihiga
MOSES MUDAVADI MULULU,Vihiga,Sabatia,Busali,34.788128,0.154444,Vihiga
MUDETE,Vihiga,Sabatia,Chavakali,34.762578,0.118385,Vihiga
MUDUNGU,Vihiga,Sabatia,Wodanga,34.795722,0.107315,Vihiga
MUKINGI,Vihiga,Sabatia,Lyaduywa/ Izava,34.713119,0.093728,Vihiga
MUKOMBA,Vihiga,Sabatia,Wodanga,34.75704,0.106497,Vihiga
MUKUNYA,Vihiga,Sabatia,West Sabatia,34.778502,0.094314,Vihiga
MULELE,Vihiga,Sabatia,West Sabatia,34.757808,0.133376,Vihiga
MULUNDU,Vihiga,Sabatia,North Maragoli,34.748083,0.083811,Vihiga
MUNOYWA FRIENDS,Vihiga,Sabatia,Lyaduywa/ Izava,34.747952,0.099727,Vihiga
MUNUGI,Vihiga,Sabatia,Lyaduywa/ Izava,34.701259,0.096149,Vihiga
MUTAMBI,Vihiga,Sabatia,North Maragoli,34.762722,0.07467,Vihiga
MUTSULYU,Vihiga,Sabatia,Lyaduywa/ Izava,34.711883,0.085096,Vihiga
MWILITSA,Vihiga,Sabatia,Busali,34.815829,0.146777,Vihiga
NABWANI,Vihiga,Sabatia,Wodanga,34.79524,0.09949,Vihiga
NADANYA,Vihiga,Sabatia,Lyaduywa/ Izava,34.68135,0.09337,Vihiga
ONDEYO,Vihiga,Sabatia,Lyaduywa/ Izava,34.71716,0.098764,Vihiga
SABATIA,Vihiga,Sabatia,Wodanga,34.79027,0.123317,Vihiga
SIMBOYI,Vihiga,Sabatia,North Maragoli,34.761354,0.081622,Vihiga
TSIMBALO,Vihiga,Sabatia,Lyaduywa/ Izava,34.72731,0.088,Vihiga
VIHINDI,Vihiga,Sabatia,West Sabatia,34.73283,0.14363,Vihiga
